solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward
maplesat,REGRandom-K3-L3-Seed10.cnf,benchmarks/REGRandom-K3-L3-Seed10.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,square.2.0.i.smt2-cvc4.cnf,benchmarks/square.2.0.i.smt2-cvc4.cnf,UNSAT,3.8627312183380127,20.0,False,False,15450.0,45538.0,14220575.0,638.0,,,,14127.0,6385.0,12186.0,14391.0,499.0,3.81,3.85,69.52,20.0,,,,,,,,,,
glucose,square.2.0.i.smt2-cvc4.cnf,benchmarks/square.2.0.i.smt2-cvc4.cnf,UNSAT,1.846524953842163,20.0,False,False,12782.0,46888.0,12197270.0,42.0,42387.0,183641.0,1.7565,,,,,,,,,,25.0,2.0,3690.0,19.0,1352.0,544.0,47.0,460.0,,
maplesat,square.2.0.i.smt2-cvc4.cnf,benchmarks/square.2.0.i.smt2-cvc4.cnf,UNSAT,5.535615921020508,20.0,False,False,27356.0,93500.0,28275650.0,95.0,42387.0,183641.0,5.43487,,,,,,,,,,,,,,,,,,591255.0,0.104348
cadical,Schur_160_5_d34.cnf,benchmarks/Schur_160_5_d34.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,Schur_160_5_d34.cnf,benchmarks/Schur_160_5_d34.cnf,TIMEOUT,300.0,,True,False,,,,,756.0,27689.0,,,,,,,,,,,,,,,,,,,,
maplesat,Schur_160_5_d34.cnf,benchmarks/Schur_160_5_d34.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,6g_6color_366_050_04.cnf,benchmarks/6g_6color_366_050_04.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,6g_6color_366_050_04.cnf,benchmarks/6g_6color_366_050_04.cnf,TIMEOUT,300.0,,True,False,,,,,77328.0,8485566.0,,,,,,,,,,,,,,,,,,,,
maplesat,6g_6color_366_050_04.cnf,benchmarks/6g_6color_366_050_04.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,brent_51_0.17.cnf,benchmarks/brent_51_0.17.cnf,SAT,18.01825976371765,10.0,False,False,276092.0,2458401.0,60059424.0,5775.0,,,,229332.0,142730.0,17852.0,55396.0,3438.0,17.85,17.99,68.0,10.0,,,,,,,,,,
glucose,brent_51_0.17.cnf,benchmarks/brent_51_0.17.cnf,TIMEOUT,300.0,,True,False,,,,,60676.0,176908.0,,,,,,,,,,,,,,,,,,,,
maplesat,brent_51_0.17.cnf,benchmarks/brent_51_0.17.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,c499_gr_2pin_w6.shuffled.cnf,benchmarks/c499_gr_2pin_w6.shuffled.cnf,SAT,0.2020480632781982,10.0,False,False,5459.0,82597.0,143716.0,196.0,,,,5160.0,2056.0,1499.0,12227.0,,0.16,0.19,67.0,10.0,,,,,,,,,,
glucose,c499_gr_2pin_w6.shuffled.cnf,benchmarks/c499_gr_2pin_w6.shuffled.cnf,SAT,0.1509554386138916,10.0,False,False,5491.0,74126.0,443082.0,10.0,2070.0,22470.0,0.137866,,,,,,,,,,0.0,1.0,992.0,8.0,37.0,0.0,0.0,2.0,,
maplesat,c499_gr_2pin_w6.shuffled.cnf,benchmarks/c499_gr_2pin_w6.shuffled.cnf,SAT,0.2048425674438476,10.0,False,False,6185.0,90866.0,556447.0,30.0,2070.0,22470.0,0.183701,,,,,,,,,,,,,,,,,,52545.0,0.054538
cadical,TableModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_7.bul_.dimacs.cnf,SAT,113.70632886886597,10.0,False,False,1114190.0,19397154.0,537091338.0,32600.0,,,,1073481.0,940491.0,70051.0,139390.0,9567.0,112.29,113.69,67.0,10.0,,,,,,,,,,
glucose,TableModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_7.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,12432.0,164976.0,,,,,,,,,,,,,,,,,,,,
maplesat,TableModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_7.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,hash_table_find_safety_size_10.cnf,benchmarks/hash_table_find_safety_size_10.cnf,UNSAT,118.39307498931883,20.0,False,False,5290.0,4110608.0,78981861.0,180.0,,,,3935.0,353.0,12383054.0,18313.0,,116.56,117.89,7836.0,20.0,,,,,,,,,,
glucose,hash_table_find_safety_size_10.cnf,benchmarks/hash_table_find_safety_size_10.cnf,UNSAT,199.92351961135864,20.0,False,False,8572.0,450627.0,1080330862.0,33.0,4722359.0,18734004.0,195.432,,,,,,,,,,0.0,1.0,971.0,84.0,2133.0,1650.0,82.0,36.0,,
maplesat,hash_table_find_safety_size_10.cnf,benchmarks/hash_table_find_safety_size_10.cnf,UNSAT,36.20506429672241,20.0,False,False,7773.0,710838.0,93363049.0,31.0,4722359.0,18734004.0,35.0132,,,,,,,,,,,,,,,,,,514157.0,0.008096
cadical,tseitin_d3_n200.cnf,benchmarks/tseitin_d3_n200.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,tseitin_d3_n200.cnf,benchmarks/tseitin_d3_n200.cnf,TIMEOUT,300.0,,True,False,,,,,300.0,800.0,,,,,,,,,,,,,,,,,,,,
maplesat,tseitin_d3_n200.cnf,benchmarks/tseitin_d3_n200.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,tph8.cnf,benchmarks/tph8.cnf,UNSAT,270.51837182044983,20.0,False,False,6296309.0,7764780.0,113481291.0,209719.0,,,,6181184.0,3961389.0,1924243.0,171145.0,15019.0,268.25,270.51,68.0,20.0,,,,,,,,,,
glucose,tph8.cnf,benchmarks/tph8.cnf,TIMEOUT,300.0,,True,False,,,,,136.0,5457.0,,,,,,,,,,,,,,,,,,,,
maplesat,tph8.cnf,benchmarks/tph8.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,brent_63_0.cnf,benchmarks/brent_63_0.cnf,SAT,1.6902284622192385,10.0,False,False,3315.0,86674.0,2125182.0,137.0,,,,2416.0,871.0,139.0,885.0,,1.61,1.66,109.26,10.0,,,,,,,,,,
glucose,brent_63_0.cnf,benchmarks/brent_63_0.cnf,TIMEOUT,300.0,,True,False,,,,,75330.0,333882.0,,,,,,,,,,,,,,,,,,,,
maplesat,brent_63_0.cnf,benchmarks/brent_63_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,intervals633.cnf,benchmarks/intervals633.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals633.cnf,benchmarks/intervals633.cnf,TIMEOUT,300.0,,True,False,,,,,2478.0,56766.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals633.cnf,benchmarks/intervals633.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,SAT,160.66753721237183,10.0,False,False,940493.0,42199837.0,521501537.0,38149.0,,,,903258.0,622009.0,241238.0,233836.0,19783.0,159.45,160.61,342.62,10.0,,,,,,,,,,
glucose,SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,SAT,71.3788115978241,10.0,False,False,590341.0,37892197.0,345094756.0,7321.0,249943.0,804114.0,70.4048,,,,,,,,,,2169.0,21.0,536373.0,61.0,3671.0,1877.0,20.0,4576.0,,
maplesat,SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,satcoin-genesis-UNSAT-18600.cnf,benchmarks/satcoin-genesis-UNSAT-18600.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,satcoin-genesis-UNSAT-18600.cnf,benchmarks/satcoin-genesis-UNSAT-18600.cnf,TIMEOUT,300.0,,True,False,,,,,134781.0,648661.0,,,,,,,,,,,,,,,,,,,,
maplesat,satcoin-genesis-UNSAT-18600.cnf,benchmarks/satcoin-genesis-UNSAT-18600.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,brent_63_0.2.cnf,benchmarks/brent_63_0.2.cnf,SAT,22.62103629112244,10.0,False,False,257803.0,3020740.0,64407403.0,5654.0,,,,218383.0,155257.0,15554.0,45975.0,2463.0,22.26,22.6,91.86,10.0,,,,,,,,,,
glucose,brent_63_0.2.cnf,benchmarks/brent_63_0.2.cnf,TIMEOUT,300.0,,True,False,,,,,75001.0,210297.0,,,,,,,,,,,,,,,,,,,,
maplesat,brent_63_0.2.cnf,benchmarks/brent_63_0.2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,stb_531_83.apx_2_DC-AD.cnf,benchmarks/stb_531_83.apx_2_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,stb_531_83.apx_2_DC-AD.cnf,benchmarks/stb_531_83.apx_2_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,1062.0,19412.0,,,,,,,,,,,,,,,,,,,,
maplesat,stb_531_83.apx_2_DC-AD.cnf,benchmarks/stb_531_83.apx_2_DC-AD.cnf,UNSAT,193.12698221206665,20.0,False,False,3148780.0,3866112.0,321092461.0,5596.0,1062.0,19412.0,191.565,,,,,,,,,,,,,,,,,,102982632.0,0.119713
cadical,satch2ways16w.cnf,benchmarks/satch2ways16w.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,satch2ways16w.cnf,benchmarks/satch2ways16w.cnf,TIMEOUT,300.0,,True,False,,,,,16883.0,50558.0,,,,,,,,,,,,,,,,,,,,
maplesat,satch2ways16w.cnf,benchmarks/satch2ways16w.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,g2-T99.2.0.cnf,benchmarks/g2-T99.2.0.cnf,UNSAT,45.3463785648346,20.0,False,False,85.0,166.0,24355.0,,,,,27.0,,114659.0,518.0,,42.14,42.86,4109.42,20.0,,,,,,,,,,
glucose,g2-T99.2.0.cnf,benchmarks/g2-T99.2.0.cnf,UNSAT,7.224761962890625,20.0,False,False,120.0,420.0,4885.0,1.0,3467274.0,12115112.0,5.36585,,,,,,,,,,0.0,0.0,0.0,14.0,59.0,59.0,3.0,0.0,,
maplesat,g2-T99.2.0.cnf,benchmarks/g2-T99.2.0.cnf,UNSAT,27.437198877334595,20.0,False,False,732.0,15361.0,1684423.0,6.0,3467274.0,12115112.0,26.4019,,,,,,,,,,,,,,,,,,4921.0,0.006464
cadical,SCPC-800-42.cnf,benchmarks/SCPC-800-42.cnf,SAT,8.893967390060425,10.0,False,False,171049.0,221393.0,14496348.0,1724.0,,,,166172.0,77441.0,66807.0,34663.0,604.0,8.72,8.88,68.0,10.0,,,,,,,,,,
glucose,SCPC-800-42.cnf,benchmarks/SCPC-800-42.cnf,TIMEOUT,300.0,,True,False,,,,,800.0,33552.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-800-42.cnf,benchmarks/SCPC-800-42.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,benchmarks/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,SAT,213.272894859314,10.0,False,False,5752965.0,7755142.0,176206155.0,208457.0,,,,5433528.0,3482290.0,1846654.0,324112.0,13670.0,210.75,213.26,68.0,10.0,,,,,,,,,,
glucose,mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,benchmarks/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,TIMEOUT,300.0,,True,False,,,,,354.0,2596.0,,,,,,,,,,,,,,,,,,,,
maplesat,mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,benchmarks/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,SAT,157.77372932434082,10.0,False,False,3232253.0,3437573.0,228124440.0,5734.0,354.0,2596.0,156.187,,,,,,,,,,,,,,,,,,57864165.0,0.341644
cadical,SCPC-800-50.cnf,benchmarks/SCPC-800-50.cnf,SAT,21.38750624656677,10.0,False,False,435048.0,539733.0,26062837.0,3433.0,,,,423135.0,216310.0,164916.0,81834.0,1376.0,21.15,21.38,68.0,10.0,,,,,,,,,,
glucose,SCPC-800-50.cnf,benchmarks/SCPC-800-50.cnf,TIMEOUT,300.0,,True,False,,,,,800.0,33848.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-800-50.cnf,benchmarks/SCPC-800-50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,rphp_p8_r250.cnf,benchmarks/rphp_p8_r250.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,rphp_p8_r250.cnf,benchmarks/rphp_p8_r250.cnf,TIMEOUT,300.0,,True,False,,,,,4000.0,227133.0,,,,,,,,,,,,,,,,,,,,
maplesat,rphp_p8_r250.cnf,benchmarks/rphp_p8_r250.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-128-64.cnf,benchmarks/grs-128-64.cnf,UNSAT,232.1729271411896,20.0,False,False,1010225.0,4398632.0,981522847.0,23059.0,,,,956565.0,544426.0,305830.0,238871.0,8086.0,229.97,232.14,218.26,20.0,,,,,,,,,,
glucose,grs-128-64.cnf,benchmarks/grs-128-64.cnf,TIMEOUT,300.0,,True,False,,,,,190772.0,560192.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-128-64.cnf,benchmarks/grs-128-64.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,tseitin_grid_n260_m260.cnf,benchmarks/tseitin_grid_n260_m260.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,tseitin_grid_n260_m260.cnf,benchmarks/tseitin_grid_n260_m260.cnf,TIMEOUT,300.0,,True,False,,,,,134680.0,536648.0,,,,,,,,,,,,,,,,,,,,
maplesat,tseitin_grid_n260_m260.cnf,benchmarks/tseitin_grid_n260_m260.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,23_2.cnf,benchmarks/23_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,23_2.cnf,benchmarks/23_2.cnf,TIMEOUT,300.0,,True,False,,,,,3808.0,12576.0,,,,,,,,,,,,,,,,,,,,
maplesat,23_2.cnf,benchmarks/23_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,hash_table_find_safety_size_25.cnf,benchmarks/hash_table_find_safety_size_25.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,hash_table_find_safety_size_25.cnf,benchmarks/hash_table_find_safety_size_25.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,hash_table_find_safety_size_25.cnf,benchmarks/hash_table_find_safety_size_25.cnf,UNSAT,155.41972279548645,20.0,False,False,13950.0,1834266.0,381657082.0,61.0,16012436.0,64458705.0,151.648,,,,,,,,,,,,,,,,,,1497054.0,0.003813
cadical,crafted_n12_d6_c4_num4.cnf,benchmarks/crafted_n12_d6_c4_num4.cnf,UNSAT,108.10159349441528,20.0,False,False,365291.0,952208.0,389390852.0,13069.0,,,,359963.0,168559.0,131995.0,114619.0,7758.0,106.93,107.97,2628.21,20.0,,,,,,,,,,
glucose,crafted_n12_d6_c4_num4.cnf,benchmarks/crafted_n12_d6_c4_num4.cnf,TIMEOUT,300.0,,True,False,,,,,56064.0,15834160.0,,,,,,,,,,,,,,,,,,,,
maplesat,crafted_n12_d6_c4_num4.cnf,benchmarks/crafted_n12_d6_c4_num4.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-192-48.cnf,benchmarks/grs-192-48.cnf,UNSAT,132.47960758209229,20.0,False,False,888287.0,3485964.0,868495827.0,24983.0,,,,842534.0,487827.0,258012.0,205486.0,7449.0,131.31,132.45,220.37,20.0,,,,,,,,,,
glucose,grs-192-48.cnf,benchmarks/grs-192-48.cnf,TIMEOUT,300.0,,True,False,,,,,192442.0,568038.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-192-48.cnf,benchmarks/grs-192-48.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mchess20-mixed-25percent-blocked.cnf,benchmarks/mchess20-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,mchess20-mixed-25percent-blocked.cnf,benchmarks/mchess20-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,39805.0,1513.0,,,,,,,,,,,,,,,,,,,,
maplesat,mchess20-mixed-25percent-blocked.cnf,benchmarks/mchess20-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,20_2.cnf,benchmarks/20_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,20_2.cnf,benchmarks/20_2.cnf,TIMEOUT,300.0,,True,False,,,,,3328.0,10944.0,,,,,,,,,,,,,,,,,,,,
maplesat,20_2.cnf,benchmarks/20_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,SAT,282.7578089237213,10.0,False,False,530155.0,1550977.0,1182072160.0,1546.0,158664.0,372443.0,279.681,,,,,,,,,,5403.0,19.0,436174.0,31.0,732.0,66.0,6.0,208.0,,
maplesat,asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mchess22-mixed-35percent-blocked.cnf,benchmarks/mchess22-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,mchess22-mixed-35percent-blocked.cnf,benchmarks/mchess22-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,58317.0,1883.0,,,,,,,,,,,,,,,,,,,,
maplesat,mchess22-mixed-35percent-blocked.cnf,benchmarks/mchess22-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,multiplier_14bits__miter_14.cnf,benchmarks/multiplier_14bits__miter_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,multiplier_14bits__miter_14.cnf,benchmarks/multiplier_14bits__miter_14.cnf,TIMEOUT,300.0,,True,False,,,,,4376.0,13016.0,,,,,,,,,,,,,,,,,,,,
maplesat,multiplier_14bits__miter_14.cnf,benchmarks/multiplier_14bits__miter_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_20_40.cnf,benchmarks/PRP_20_40.cnf,SAT,7.30092191696167,10.0,False,False,3933.0,567713.0,1829670.0,120.0,,,,3465.0,169.0,81297.0,48784.0,,7.04,7.23,206.83,10.0,,,,,,,,,,
glucose,PRP_20_40.cnf,benchmarks/PRP_20_40.cnf,SAT,47.801676988601685,10.0,False,False,934024.0,15044622.0,373777658.0,3331.0,123918.0,738682.0,47.2532,,,,,,,,,,4553.0,20.0,716772.0,13.0,60470.0,20707.0,6378.0,12641.0,,
maplesat,PRP_20_40.cnf,benchmarks/PRP_20_40.cnf,SAT,125.9974057674408,10.0,False,False,872260.0,19492859.0,520529461.0,1883.0,123918.0,738682.0,124.75,,,,,,,,,,,,,,,,,,13405942.0,0.028192
cadical,velev-pipe-o-uns-1.0-7.cnf,benchmarks/velev-pipe-o-uns-1.0-7.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,velev-pipe-o-uns-1.0-7.cnf,benchmarks/velev-pipe-o-uns-1.0-7.cnf,UNSAT,35.59632396697998,20.0,False,False,662543.0,3627963.0,421164641.0,1262.0,24415.0,711049.0,35.2382,,,,,,,,,,3474.0,23.0,574514.0,75.0,7596.0,6830.0,131.0,4833.0,,
maplesat,velev-pipe-o-uns-1.0-7.cnf,benchmarks/velev-pipe-o-uns-1.0-7.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_30_39.cnf,benchmarks/PRP_30_39.cnf,SAT,38.84903073310852,10.0,False,False,428808.0,2561610.0,35101444.0,17632.0,,,,382724.0,243355.0,273049.0,275098.0,2303.0,38.48,38.81,308.61,10.0,,,,,,,,,,
glucose,PRP_30_39.cnf,benchmarks/PRP_30_39.cnf,SAT,118.48299503326416,10.0,False,False,1637917.0,34622339.0,769795099.0,6183.0,182106.0,1083336.0,117.285,,,,,,,,,,7612.0,27.0,1325530.0,13.0,90199.0,30966.0,11352.0,20226.0,,
maplesat,PRP_30_39.cnf,benchmarks/PRP_30_39.cnf,SAT,234.5598464012146,10.0,False,False,1459313.0,40739185.0,1071079468.0,2813.0,182106.0,1083336.0,232.55,,,,,,,,,,,,,,,,,,23705678.0,0.023312
cadical,ibm-2004-03-k70.cnf,benchmarks/ibm-2004-03-k70.cnf,SAT,5.096690654754639,10.0,False,False,27099.0,112157.0,9607451.0,1479.0,,,,25668.0,11678.0,55551.0,14204.0,,4.95,5.07,95.21,10.0,,,,,,,,,,
glucose,ibm-2004-03-k70.cnf,benchmarks/ibm-2004-03-k70.cnf,SAT,0.8465049266815186,10.0,False,False,10231.0,39789.0,3235140.0,43.0,69839.0,275980.0,0.790944,,,,,,,,,,5.0,2.0,3724.0,14.0,1074.0,502.0,30.0,957.0,,
maplesat,ibm-2004-03-k70.cnf,benchmarks/ibm-2004-03-k70.cnf,SAT,3.4699058532714844,10.0,False,False,43701.0,133042.0,16464977.0,127.0,69839.0,275980.0,3.35473,,,,,,,,,,,,,,,,,,807321.0,0.053023
cadical,asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,benchmarks/asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,benchmarks/asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,SAT,191.98128962516785,10.0,False,False,346607.0,1884359.0,1332754750.0,2507.0,158745.0,372495.0,190.595,,,,,,,,,,2716.0,16.0,287812.0,40.0,911.0,89.0,12.0,152.0,,
maplesat,asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,benchmarks/asconhashv12_opt64_H13_M2-axxJh7DAq767y_m4_5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,intervals553.cnf,benchmarks/intervals553.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals553.cnf,benchmarks/intervals553.cnf,TIMEOUT,300.0,,True,False,,,,,2572.0,55767.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals553.cnf,benchmarks/intervals553.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_30_37.cnf,benchmarks/PRP_30_37.cnf,SAT,36.72888946533203,10.0,False,False,307904.0,1856766.0,27955238.0,13403.0,,,,278267.0,171555.0,218774.0,194415.0,,36.3,36.69,286.49,10.0,,,,,,,,,,
glucose,PRP_30_37.cnf,benchmarks/PRP_30_37.cnf,SAT,97.52048063278198,10.0,False,False,1031333.0,21372541.0,449370667.0,3873.0,172792.0,1027604.0,96.2677,,,,,,,,,,4677.0,21.0,772084.0,12.0,67098.0,23911.0,8637.0,14090.0,,
maplesat,PRP_30_37.cnf,benchmarks/PRP_30_37.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,benchmarks/shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,SAT,10.676791429519652,10.0,False,False,193329.0,687920.0,62874306.0,8470.0,,,,184879.0,137833.0,21889.0,12189.0,5071.0,10.51,10.66,68.0,10.0,,,,,,,,,,
glucose,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,benchmarks/shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,SAT,5.183586120605469,10.0,False,False,162882.0,434247.0,23997639.0,951.0,3502.0,29920.0,5.14915,,,,,,,,,,498.0,10.0,112184.0,49.0,6959.0,3964.0,22.0,5661.0,,
maplesat,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,benchmarks/shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_30_40.cnf,benchmarks/PRP_30_40.cnf,SAT,31.364590644836422,10.0,False,False,340986.0,1845934.0,29447299.0,11836.0,,,,304655.0,172368.0,258152.0,257855.0,,30.96,31.33,321.22,10.0,,,,,,,,,,
glucose,PRP_30_40.cnf,benchmarks/PRP_30_40.cnf,SAT,106.5889573097229,10.0,False,False,1879572.0,34537124.0,792349972.0,6826.0,186658.0,1111772.0,106.145,,,,,,,,,,8143.0,28.0,1433772.0,13.0,107369.0,35295.0,11597.0,23759.0,,
maplesat,PRP_30_40.cnf,benchmarks/PRP_30_40.cnf,SAT,208.61049365997317,10.0,False,False,1357876.0,39874705.0,960988229.0,2558.0,186658.0,1111772.0,206.906,,,,,,,,,,,,,,,,,,22103648.0,0.025027
cadical,TableModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/TableModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
