solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward,category,decisions_per_conflict,conflicts_per_decision,decisions_per_second,restarts_per_conflict,conflicts_per_restart,restarts_per_second,learned_per_conflict,removed_per_conflict,reduced_per_conflict,propagations_per_conflict,propagations_per_decision
glucose,SCPC-700-81.cnf,benchmarks/SCPC-700-81.cnf,TIMEOUT,300.0,,True,False,,,,,700.0,27278.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,SCPC-700-81.cnf,benchmarks/SCPC-700-81.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,posixpath_expanduser_14.cnf,benchmarks/posixpath_expanduser_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,posixpath_expanduser_14.cnf,benchmarks/posixpath_expanduser_14.cnf,TIMEOUT,300.0,,True,False,,,,,392.0,4116.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,posixpath_expanduser_14.cnf,benchmarks/posixpath_expanduser_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,intervals7.cnf,benchmarks/intervals7.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,intervals7.cnf,benchmarks/intervals7.cnf,TIMEOUT,300.0,,True,False,,,,,2621.0,59568.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,intervals7.cnf,benchmarks/intervals7.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,vmpc_24.cnf,benchmarks/vmpc_24.cnf,SAT,29.549293041229248,10.0,False,False,503850.0,931649.0,70542414.0,16272.0,,,,486845.0,223533.0,206658.0,36394.0,4027.0,29.27,29.54,68.0,10.0,,,,,,,,,,,industrial,1.8490602361814032,0.5408152641177095,31528.639236820247,0.03229532598987794,30.964233038348084,550.67307286493,0.9662498759551453,,,140.00677582613872,75.71780144668217
glucose,vmpc_24.cnf,benchmarks/vmpc_24.cnf,SAT,4.896413803100586,10.0,False,False,143242.0,288222.0,14496629.0,584.0,576.0,67872.0,4.82745,,,,,,,,,,0.0,11.0,95716.0,20.0,1329.0,473.0,12.0,6691.0,,,industrial,2.0121333128551684,0.49698496297992517,58863.897454395585,0.00407701651750185,245.27739726027397,119.27096513578778,,0.6682118373102861,0.0467111601345974,101.20376007037042,50.29674695200227
maplesat,vmpc_24.cnf,benchmarks/vmpc_24.cnf,SAT,7.208776712417602,10.0,False,False,279202.0,558727.0,27799312.0,655.0,576.0,67872.0,7.11811,,,,,,,,,,,,,,,,,,6218636.0,0.129206,industrial,2.0011568685038075,0.49971095007042793,77506.49275036571,0.002345971733726836,426.26259541984734,90.86146320383575,,,,99.5670231588599,49.75473173839818
cadical,or_randxor_k3_n640_m640.cnf,benchmarks/or_randxor_k3_n640_m640.cnf,UNSAT,3.3755786418914795,20.0,False,False,145801.0,170881.0,8262556.0,3797.0,,,,136327.0,73767.0,50813.0,14340.0,1203.0,3.2,3.36,67.0,20.0,,,,,,,,,,,random,1.1720152811023243,0.853231195978488,50622.72816853947,0.02604234538857758,38.398999209902556,1124.844183121262,0.9350210218036913,,,56.67009142598473,48.35268988360321
glucose,or_randxor_k3_n640_m640.cnf,benchmarks/or_randxor_k3_n640_m640.cnf,TIMEOUT,300.0,,True,False,,,,,1280.0,8636.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,or_randxor_k3_n640_m640.cnf,benchmarks/or_randxor_k3_n640_m640.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,grid_10_20.shuffled.cnf,benchmarks/grid_10_20.shuffled.cnf,UNSAT,0.0293581485748291,20.0,False,False,,,0.0,,,,,,,10.0,253.0,,0.02,0.02,68.0,20.0,,,,,,,,,,,random,,,,,,,,,,,
glucose,grid_10_20.shuffled.cnf,benchmarks/grid_10_20.shuffled.cnf,UNSAT,0.0155093669891357,20.0,False,False,0.0,0.0,0.0,0.0,398.0,741.0,0.00152,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,random,,,0.0,,,0.0,,,,,
maplesat,grid_10_20.shuffled.cnf,benchmarks/grid_10_20.shuffled.cnf,UNSAT,0.0108988285064697,20.0,False,False,0.0,0.0,2.0,0.0,398.0,741.0,0.000751,,,,,,,,,,,,,,,,,,0.0,,random,,,0.0,,,0.0,,,,,
cadical,intervals244.cnf,benchmarks/intervals244.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,intervals244.cnf,benchmarks/intervals244.cnf,TIMEOUT,300.0,,True,False,,,,,2353.0,52268.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,intervals244.cnf,benchmarks/intervals244.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,DecompressReader_read_12.cnf,benchmarks/DecompressReader_read_12.cnf,UNSAT,1.402195930480957,20.0,False,False,63080.0,73173.0,2277809.0,933.0,,,,61782.0,11503.0,32512.0,2061.0,657.0,1.37,1.39,67.0,20.0,,,,,,,,,,,crafted,1.160003170577045,0.862066609268446,52184.57592791719,0.014790741915028535,67.60986066452304,665.3849007249496,0.979422954977806,,,36.10984464172479,31.129091331502057
glucose,DecompressReader_read_12.cnf,benchmarks/DecompressReader_read_12.cnf,TIMEOUT,300.0,,True,False,,,,,228.0,2023.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,DecompressReader_read_12.cnf,benchmarks/DecompressReader_read_12.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,WCNFPlus_from_fp_13.cnf,benchmarks/WCNFPlus_from_fp_13.cnf,UNSAT,3.8493082523345943,20.0,False,False,153287.0,169908.0,10236711.0,2500.0,,,,151018.0,40255.0,83122.0,8828.0,1399.0,3.82,3.84,68.0,20.0,,,,,,,,,,,industrial,1.1084305909829275,0.9021764719730678,44139.878872249654,0.01630927606385408,61.3148,649.4673422123981,0.985197701044446,,,66.78133827395669,60.24855215763825
glucose,WCNFPlus_from_fp_13.cnf,benchmarks/WCNFPlus_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,637.0,15090.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,WCNFPlus_from_fp_13.cnf,benchmarks/WCNFPlus_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,mchess22-mixed-45percent-blocked.cnf,benchmarks/mchess22-mixed-45percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,mchess22-mixed-45percent-blocked.cnf,benchmarks/mchess22-mixed-45percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,58317.0,1927.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,mchess22-mixed-45percent-blocked.cnf,benchmarks/mchess22-mixed-45percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,intervals467.cnf,benchmarks/intervals467.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,intervals467.cnf,benchmarks/intervals467.cnf,TIMEOUT,300.0,,True,False,,,,,2348.0,51401.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,intervals467.cnf,benchmarks/intervals467.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,benchmarks/shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,UNSAT,49.39914631843567,20.0,False,False,44438.0,207031.0,103715450.0,2823.0,,,,41434.0,21435.0,134983.0,220249.0,1086.0,48.94,49.35,567.41,20.0,,,,,,,,,,,random,4.658873036590306,0.21464418372127844,4190.9833555713985,0.06352671137314911,15.741409847679773,57.146736540798514,0.9324001980287142,,,2333.9360457266303,500.965797392661
glucose,shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,benchmarks/shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,UNSAT,26.50471806526184,20.0,False,False,25923.0,147859.0,65432251.0,149.0,505536.0,1595120.0,25.8376,,,,,,,,,,26.0,3.0,11257.0,43.0,2667.0,1003.0,69.0,417.0,,,random,5.703776569069938,0.17532243556361127,5578.591692087833,0.005747791536473402,173.9798657718121,5.621640631419711,,0.43424757936967173,0.016086101145700728,2524.1002584577404,442.53140491955173
maplesat,shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,benchmarks/shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,UNSAT,39.71174883842468,20.0,False,False,22195.0,113994.0,65221886.0,78.0,505536.0,1595120.0,39.1755,,,,,,,,,,,,,,,,,,1817198.0,0.088362,random,5.136021626492453,0.1947032299945611,2870.5358825623052,0.003514305023653976,284.55128205128204,1.9641542435554487,,,,2938.5846361793197,572.1519202765057
cadical,PRP_30_38.cnf,benchmarks/PRP_30_38.cnf,SAT,34.67315983772278,10.0,False,False,421691.0,2458857.0,46796858.0,17800.0,,,,384344.0,233298.0,196091.0,161230.0,2562.0,34.32,34.63,307.79,10.0,,,,,,,,,,,crafted,5.8309449336125265,0.17149878988489367,70915.28466133273,0.04221100284331418,23.69050561797753,513.3653835793308,0.9114351503826261,,,110.9742868593354,19.031955904715076
glucose,PRP_30_38.cnf,benchmarks/PRP_30_38.cnf,SAT,110.91321420669556,10.0,False,False,1566582.0,31309774.0,722783166.0,6228.0,177404.0,1055410.0,109.142,,,,,,,,,,7170.0,26.0,1229380.0,13.0,97479.0,32870.0,10817.0,20546.0,,,crafted,19.986042224409573,0.050034918808420654,282290.74618333357,0.003975533996943665,251.53853564547205,56.15201078199419,,0.7847530483562303,0.013115176862749604,461.3758909524047,23.084905243966308
maplesat,PRP_30_38.cnf,benchmarks/PRP_30_38.cnf,SAT,217.1888313293457,10.0,False,False,1532154.0,40129824.0,1070253500.0,3034.0,177404.0,1055410.0,214.928,,,,,,,,,,,,,,,,,,25966835.0,0.025173,crafted,26.191769234685285,0.03817993320877759,184769.2800517308,0.0019802186986425645,504.9947264337508,13.969410772321135,,,,698.5286727052242,26.66977806830152
cadical,hash_table_find_safety_size_18.cnf,benchmarks/hash_table_find_safety_size_18.cnf,UNSAT,248.7068610191345,20.0,False,False,12313.0,34465814.0,148996498.0,891.0,,,,9221.0,1354.0,26763384.0,47811.0,829.0,247.07,247.72,17607.29,20.0,,,,,,,,,,,industrial,2799.1402582636238,0.00035725255176041976,138580.0691575949,0.07236254365304962,13.819304152637486,3.5825308411232375,0.7488832940794282,,,12100.74701534963,4.323022749440939
glucose,hash_table_find_safety_size_18.cnf,benchmarks/hash_table_find_safety_size_18.cnf,UNSAT,298.3391089439392,20.0,False,False,13343.0,792509.0,2321731698.0,80.0,9954175.0,39879160.0,294.543,,,,,,,,,,0.0,2.0,4436.0,119.0,2816.0,1789.0,321.0,42.0,,,industrial,59.39511354268156,0.016836401857896883,2656.4033217278266,0.005995653151465188,166.7875,0.2681512332834405,,0.3324589672487447,0.0031477179045192234,174003.72464962903,2929.5966329719913
maplesat,hash_table_find_safety_size_18.cnf,benchmarks/hash_table_find_safety_size_18.cnf,UNSAT,88.03165030479431,20.0,False,False,14474.0,1307460.0,237561706.0,62.0,9954175.0,39879160.0,84.8636,,,,,,,,,,,,,,,,,,2983717.0,0.005959,industrial,90.33162912809175,0.011070319550884921,14852.158234829709,0.004283542904518447,233.4516129032258,0.704292147032752,,,,16412.996130993506,181.69711195753598
cadical,mchess16-mixed-45percent-blocked.cnf,benchmarks/mchess16-mixed-45percent-blocked.cnf,UNSAT,16.637826681137085,20.0,False,False,876669.0,1528359.0,15712651.0,29945.0,,,,831267.0,529724.0,234588.0,60479.0,2042.0,16.45,16.63,68.0,20.0,,,,,,,,,,,industrial,1.7433706450210968,0.5736014902257912,91860.49532134847,0.034157703762765654,29.275972616463516,1799.8143972703926,0.9482107842298518,,,17.9231283414835,10.28073312618305
glucose,mchess16-mixed-45percent-blocked.cnf,benchmarks/mchess16-mixed-45percent-blocked.cnf,UNSAT,14.289761781692505,20.0,False,False,540299.0,702497.0,9688224.0,923.0,16278.0,1010.0,14.168,,,,,,,,,,3162.0,20.0,449013.0,14.0,487.0,119.0,13.0,4728.0,,,industrial,1.3002004445686555,0.769112181261984,49160.86151275189,0.0017083133598248378,585.3726977248105,64.5916995749021,,0.8310454026381688,0.008750710254877392,17.931226968770996,13.791125086655175
maplesat,mchess16-mixed-45percent-blocked.cnf,benchmarks/mchess16-mixed-45percent-blocked.cnf,UNSAT,22.964439630508423,20.0,False,False,1599710.0,2017413.0,37587704.0,3070.0,16278.0,1010.0,22.7512,,,,,,,,,,,,,,,,,,22724833.0,0.323528,industrial,1.2611117014958961,0.7929511706328848,87849.43296939204,0.0019190978364828626,521.0781758957655,133.68495157711067,,,,23.496573753992912,18.631635664090595
cadical,cliquecoloring_n12_k9_c8.cnf,benchmarks/cliquecoloring_n12_k9_c8.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,cliquecoloring_n12_k9_c8.cnf,benchmarks/cliquecoloring_n12_k9_c8.cnf,TIMEOUT,300.0,,True,False,,,,,270.0,6663.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,cliquecoloring_n12_k9_c8.cnf,benchmarks/cliquecoloring_n12_k9_c8.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,TableSymModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_4_7.bul_.dimacs.cnf,SAT,108.50201320648192,10.0,False,False,1300804.0,19964741.0,709988688.0,49311.0,,,,1258989.0,1136655.0,55696.0,92338.0,8443.0,107.52,108.48,68.0,10.0,,,,,,,,,,,industrial,15.34800092865643,0.06515506512205693,184003.41532840152,0.03790809376354931,26.379590760682202,454.4708300127113,0.9678544961423858,,,545.8075836175166,35.56212865471183
glucose,TableSymModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_4_7.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,12432.0,146848.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,TableSymModel_output_8_4_7.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_4_7.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,jkkk-one-one-11-32-unsat.cnf,benchmarks/jkkk-one-one-11-32-unsat.cnf,UNSAT,245.41482853889465,20.0,False,False,2953164.0,4938720.0,745538452.0,87015.0,,,,2889806.0,1864470.0,887616.0,116318.0,22354.0,243.57,245.4,68.0,20.0,,,,,,,,,,,crafted,1.6723487080297605,0.5979614151035086,20123.967363354677,0.02946500770021577,33.938562316841924,354.5629272609719,0.9785457224861199,,,252.45413123009763,150.95782955907603
glucose,jkkk-one-one-11-32-unsat.cnf,benchmarks/jkkk-one-one-11-32-unsat.cnf,UNSAT,46.30145597457886,20.0,False,False,547586.0,733261.0,116951457.0,810.0,6401.0,45326.0,45.9292,,,,,,,,,,72.0,20.0,442428.0,64.0,1007.0,374.0,82.0,3314.0,,,crafted,1.3390791583422512,0.7467818416634732,15836.672617867272,0.0014792197024759582,676.0320987654321,17.494050304697087,,0.8079607586753497,0.0060520174000065746,213.57641904650595,159.4949915514394
maplesat,jkkk-one-one-11-32-unsat.cnf,benchmarks/jkkk-one-one-11-32-unsat.cnf,UNSAT,177.8048038482666,20.0,False,False,1958629.0,2740305.0,533553292.0,3835.0,6401.0,45326.0,176.408,,,,,,,,,,,,,,,,,,376507767.0,0.094928,crafted,1.3990934475084358,0.7147485407646229,15411.87268673852,0.0019580022556594436,510.7246414602347,21.568596106507204,,,,272.4116164929652,194.70580537567898
cadical,connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,benchmarks/connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,SAT,0.179375410079956,10.0,False,False,4375.0,14255.0,670614.0,413.0,,,,4260.0,1333.0,289.0,320.0,102.0,0.16,0.17,68.0,10.0,,,,,,,,,,,random,3.2582857142857145,0.30690985619081024,79470.2015936626,0.0944,10.59322033898305,2302.4337606582008,0.9737142857142858,,,153.2832,47.04412486846721
glucose,connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,benchmarks/connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,SAT,0.0755636692047119,10.0,False,False,2584.0,3093.0,191174.0,2.0,556.0,6427.0,0.06078,,,,,,,,,,0.0,1.0,994.0,26.0,15.0,1.0,0.0,0.0,,,random,1.1969814241486068,0.8354348528936307,40932.36912067699,0.0007739938080495357,1292.0,26.467745955820877,,0.3846749226006192,0.0,73.98374613003097,61.80860006466214
maplesat,connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,benchmarks/connm-ue-csp-sat-n600-d-0.02-s1022905465.used-as.sat04-951.cnf,SAT,0.2059152126312255,10.0,False,False,7837.0,10124.0,621371.0,31.0,556.0,6427.0,0.189156,,,,,,,,,,,,,,,,,,178989.0,0.262175,random,1.2918208498149801,0.774101145792177,49165.867206378374,0.003955595253285696,252.80645161290323,150.54740057267182,,,,79.28684445578665,61.37603713947056
cadical,rphp_p30_r30.cnf,benchmarks/rphp_p30_r30.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,rphp_p30_r30.cnf,benchmarks/rphp_p30_r30.cnf,TIMEOUT,300.0,,True,False,,,,,1800.0,26625.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,rphp_p30_r30.cnf,benchmarks/rphp_p30_r30.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,GzipFile_close_11.cnf,benchmarks/GzipFile_close_11.cnf,UNSAT,0.4116814136505127,20.0,False,False,24829.0,27401.0,664380.0,314.0,,,,24304.0,4217.0,14284.0,935.0,127.0,0.39,0.4,69.0,20.0,,,,,,,,,,,industrial,1.1035885456522614,0.9061348125980804,66558.74929360168,0.012646502074187441,79.0732484076433,762.7257135940632,0.9788553707358331,,,26.758226267670867,24.246560344512975
glucose,GzipFile_close_11.cnf,benchmarks/GzipFile_close_11.cnf,TIMEOUT,300.0,,True,False,,,,,187.0,1348.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,GzipFile_close_11.cnf,benchmarks/GzipFile_close_11.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,PRP_100_300.cnf,benchmarks/PRP_100_300.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,PRP_100_300.cnf,benchmarks/PRP_100_300.cnf,TIMEOUT,300.0,,True,False,,,,,4715655.0,28295344.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,PRP_100_300.cnf,benchmarks/PRP_100_300.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,PRP_20_50.cnf,benchmarks/PRP_20_50.cnf,SAT,38.609400272369385,10.0,False,False,610220.0,2854936.0,47578910.0,25426.0,,,,553299.0,380556.0,243902.0,224343.0,1986.0,38.18,38.57,262.86,10.0,,,,,,,,,,,crafted,4.67853561010783,0.2137420943937097,73944.06491320509,0.04166693979220609,23.999842680720523,658.544287676905,0.9067205270230408,,,77.97009275343319,16.665490925190618
glucose,PRP_20_50.cnf,benchmarks/PRP_20_50.cnf,SAT,129.65363073349,10.0,False,False,1771704.0,27671050.0,729461187.0,7291.0,155138.0,926202.0,128.208,,,,,,,,,,7562.0,28.0,1455770.0,13.0,96414.0,32672.0,9778.0,21604.0,,,crafted,15.618325634530374,0.06402734988372324,213422.87017692032,0.004115247242202987,242.9987656014264,56.23444525812812,,0.8216778875026528,0.012193910495206874,411.7285884098021,26.361890387245875
maplesat,PRP_20_50.cnf,benchmarks/PRP_20_50.cnf,SAT,102.91086387634276,10.0,False,False,988222.0,24255668.0,615002823.0,2046.0,155138.0,926202.0,101.705,,,,,,,,,,,,,,,,,,15578218.0,0.026501,crafted,24.544756137790902,0.04074189999632251,235695.8933815336,0.0020703849944648063,483.0019550342131,19.88128291740379,,,,622.332657034553,25.35501487734743
cadical,brent_13_0.1.cnf,benchmarks/brent_13_0.1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,brent_13_0.1.cnf,benchmarks/brent_13_0.1.cnf,TIMEOUT,300.0,,True,False,,,,,15224.0,56739.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,brent_13_0.1.cnf,benchmarks/brent_13_0.1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,or_randxor_k3_n600_m600.cnf,benchmarks/or_randxor_k3_n600_m600.cnf,UNSAT,13.2903733253479,20.0,False,False,571389.0,651905.0,29935825.0,13420.0,,,,549466.0,264076.0,250785.0,29349.0,3608.0,13.13,13.28,68.0,20.0,,,,,,,,,,,random,1.140912758208506,0.8764912065408303,49050.917084222325,0.023486626448881585,42.5774217585693,1009.7534261437842,0.9616320930224418,,,52.39132184903804,45.92053289973232
glucose,or_randxor_k3_n600_m600.cnf,benchmarks/or_randxor_k3_n600_m600.cnf,TIMEOUT,300.0,,True,False,,,,,1200.0,8093.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,or_randxor_k3_n600_m600.cnf,benchmarks/or_randxor_k3_n600_m600.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,WCNF_from_fp_14.cnf,benchmarks/WCNF_from_fp_14.cnf,UNSAT,24.752013444900516,20.0,False,False,798345.0,897022.0,40951213.0,18388.0,,,,785003.0,261211.0,411013.0,42725.0,1983.0,24.49,24.74,67.0,20.0,,,,,,,,,,,industrial,1.1236019515372426,0.8899948942166412,36240.36493018337,0.02303264879218884,43.416630411137696,742.8890599519431,0.9832879268987719,,,51.29513305651066,45.65240651845774
glucose,WCNF_from_fp_14.cnf,benchmarks/WCNF_from_fp_14.cnf,TIMEOUT,300.0,,True,False,,,,,616.0,13134.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,WCNF_from_fp_14.cnf,benchmarks/WCNF_from_fp_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,aes_decry_2_rounds.debugged.cnf,benchmarks/aes_decry_2_rounds.debugged.cnf,UNSAT,87.27897262573242,20.0,False,False,904255.0,11859008.0,417201658.0,52549.0,,,,845953.0,572810.0,318653.0,342553.0,6176.0,86.38,87.25,321.12,20.0,,,,,,,,,,,industrial,13.114672299296105,0.07625047558784007,135874.743288438,0.05811303227518786,17.20784410740452,602.080872621397,0.9355248243028792,,,461.3761140386285,35.18014812031495
glucose,aes_decry_2_rounds.debugged.cnf,benchmarks/aes_decry_2_rounds.debugged.cnf,UNSAT,66.08841276168823,20.0,False,False,1386016.0,2566336.0,66889608.0,4025.0,279119.0,1146467.0,65.1089,,,,,,,,,,0.0,32.0,1258913.0,12.0,9136.0,1399.0,64.0,1617.0,,,industrial,1.851591900814998,0.5400758123643982,38831.86012129069,0.002904006880151456,344.35180124223604,60.90326324697742,,0.9082961524253689,0.0011666531988086717,48.26034331494009,26.064244120801018
maplesat,aes_decry_2_rounds.debugged.cnf,benchmarks/aes_decry_2_rounds.debugged.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,tseitin_d3_n10000.cnf,benchmarks/tseitin_d3_n10000.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,tseitin_d3_n10000.cnf,benchmarks/tseitin_d3_n10000.cnf,TIMEOUT,300.0,,True,False,,,,,15000.0,40000.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,tseitin_d3_n10000.cnf,benchmarks/tseitin_d3_n10000.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,mrpp_8x8#22_10.cnf,benchmarks/mrpp_8x8#22_10.cnf,UNSAT,0.5913419723510742,20.0,False,False,8358.0,97784.0,923665.0,686.0,,,,6989.0,907.0,3323.0,13549.0,,0.54,0.58,68.0,20.0,,,,,,,,,,,crafted,11.69944962909787,0.08547410619324225,165359.47822412738,0.08207705192629816,12.183673469387756,1160.0732436978585,0.8362048336922708,,,110.51268245991864,9.445972756279145
glucose,mrpp_8x8#22_10.cnf,benchmarks/mrpp_8x8#22_10.cnf,UNSAT,0.1621284484863281,20.0,False,False,2240.0,19693.0,139067.0,7.0,8918.0,71958.0,0.133452,,,,,,,,,,0.0,1.0,977.0,5.0,342.0,149.0,35.0,23.0,,,crafted,8.791517857142857,0.11374600111714822,121465.41944895417,0.003125,320.0,43.17564292604881,,0.4361607142857143,0.010267857142857143,62.08348214285714,7.061747829177881
maplesat,mrpp_8x8#22_10.cnf,benchmarks/mrpp_8x8#22_10.cnf,UNSAT,0.2952249050140381,20.0,False,False,12133.0,72758.0,725183.0,53.0,8918.0,71958.0,0.275905,,,,,,,,,,,,,,,,,,100866.0,0.126299,crafted,5.996703206132037,0.16675829462052283,246449.39760939317,0.004368251875051512,228.9245283018868,179.5241495546584,,,,59.76947168878266,9.967055169191017
cadical,brent_15_0.25.cnf,benchmarks/brent_15_0.25.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,brent_15_0.25.cnf,benchmarks/brent_15_0.25.cnf,TIMEOUT,300.0,,True,False,,,,,17565.0,49918.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
